 Borrowing dependency, Debt ratio %, Net Income to Stockholder's Equity, Net Income to Total Assets, Persistent EPS in the Last Four Seasons, Net profit before tax/Paid-in capital, Interest Expense Ratio, Degree of Financial Leverage (DFL), Total debt/Total net worth, ROA(A) before interest and % after tax, Continuous interest rate (after tax), ROA(C) before interest and depreciation before interest, Net worth/Assets, Per Share Net profit before tax (Yuan ¥), Net Value Per Share (B), Interest-bearing debt interest rate, Net Value Growth Rate,Bankrupt?
0.4407183434121561,0.1672640382317813,-0.2542757572974514,-0.2542797192370275,-0.2431372549019399,-0.2608548168249567,3.502002670224249,7.120061342916133,0.1696863857964138,-0.1657346212506358,-0.3488759367164089,-0.1412056151940424,-0.1672640382317805,-0.2638436482084912,-0.3993506493506546,1.1077389984824515,-0.4914529914535765,0
0.5975810885102141,0.1477499004380704,0.0327311856458952,0.0214895805071104,-0.4549019607842822,-0.0790366350067876,1.7376502002646816,2.511585657672608,0.1478570908826315,0.0884595831215031,-0.495420482930461,-0.4665565648224587,-0.1477499004380701,-0.0879478827361641,-0.16233766233768,0.8345978755688912,-0.1756410256420088,0
0.8297599413597634,0.367184388689771,-0.9588385797491092,-0.8831659834132648,-0.6117647058823167,-0.6740162822252509,-4.610146862479339,-3.4651957304123115,0.4118460307065499,-0.8103711235383887,-0.9666944213156768,-0.673823286540043,-0.3671843886897692,-0.6612377850163368,-0.7045454545454729,0.8103186646432682,-0.7944444444455094,0
0.7183434121313065,0.4715252887295963,-0.4339617831585197,-0.4334509216853616,-0.3960784313725294,-0.3453188602442351,6.46128170893852,13.25454060628878,0.5575201920978029,-0.3446873411286257,-0.3855120732714038,-0.4029727497935543,-0.4715252887295947,-0.3452768729641815,-0.6509740259740462,0.8831562974204402,-0.4769230769239725,0
-0.0921751878321235,-0.2110712863401023,-0.4397373845304854,-0.4189624121456418,-0.3803921568627519,-0.3955223880596893,4.957276368486451,18.680031654198466,-0.189478279851554,-0.3792577529232434,-0.3696919233936169,-0.3666391412056142,0.2110712863400947,-0.3908794788273704,-0.4707792207792232,1.43247344461296,-0.2358974358987438,0
0.0711013377313333,-0.4125846276383907,-0.3536771047886073,-0.3113136456015685,-0.50980392156859,-0.366350067842606,4.116822429902844,16.919461115940987,-0.3419922869824621,-0.2196237925775377,-0.6044962531211915,-0.2791081750619246,0.412584627638391,-0.36482084690556,-0.2808441558441486,1.4446130500757712,-0.3192307692315062,0
0.2919186366134847,0.0983671843886946,0.1761048271404323,0.1720955421027988,-0.1215686274509907,0.1651967435549497,1.0347129506003216,0.8159209555678422,0.095612311722338,0.2206405693950109,0.0066611157360742,0.0867052023121506,-0.0983671843886941,0.182410423452759,-0.3668831168831342,0.5250379362668968,0.0217948717944069,0
0.0183250870441867,-0.5583432895260846,-0.0892993675225958,0.0271761444340684,-0.1607843137254783,-0.1248303934871365,1.0500667556736367,1.7102592475273617,-0.4397875281961624,0.0538891713268833,1.8701082431261336,-0.2295623451692728,0.558343289526084,-0.133550488599353,0.0259740259739936,0.7253414264035883,-0.007264957264802,0
0.1158145501190843,-0.3261648745519701,0.0083430103143975,0.0992677974723304,0.0392156862744887,0.0814111261872158,1.1895861148189728,1.4543760516246362,-0.2794149748963021,0.1321809862735077,0.2464612822624113,0.1436829066886977,0.3261648745519698,0.0651465798045253,0.0990259740259631,0.8254931714717825,-0.2525641025649539,0
0.8471687740516307,0.3500597371565203,0.2780707117223091,0.1897865854685838,0.1568627450980345,0.1604477611940047,1.7463284379143833,2.641943654536904,0.3888525067307023,0.2999491611591272,-0.0791007493777376,0.3443435177539275,-0.3500597371565187,0.1433224755699996,-0.20941558441558,1.01062215477996,0.0363247863240109,0
-0.2050577240241259,-0.2668259657506956,-0.1598456764087178,-0.1025566746771887,-0.0705882352941279,-0.0868385345997502,0.6381842456592934,0.5673912747255119,-0.2341555701084157,-0.1189628876461557,0.120732722731495,0.1040462427745803,0.266825965750698,-0.094462540716638,-0.3847402597402761,0.7435508345978058,-0.1739316239320386,0
-0.4894630749495958,-0.2262046993229778,-0.1820761537100333,-0.1330599884777382,-0.1647058823529232,-0.1136363636363616,-0.1588785046725594,-0.1299289373219176,-0.2017026850032625,-0.2013218098627288,0.2864279766854434,-0.23286540049545,0.2262046993229828,-0.1205211726384484,0.10389610389609,-0.974203338391526,-0.2230769230773971,0
-0.3201392706615149,-0.154520111509357,0.0427094596310722,0.0996934216961583,-0.0705882352941279,0.143826322930784,0.4252336448596219,0.4438384679025139,-0.1424725314705618,0.0691408235892189,-0.1457119067450668,-0.0099091659785157,0.1545201115093523,0.1270358306188791,0.030844155844159,2.276176024279263,-0.0965811965824577,0
0.5098039215687088,0.402230187176426,0.0458973589550735,-0.0242054879245567,0.0509803921568639,0.0749660786974321,2.244325767688403,2.961840412479844,0.4589973077203101,0.0660904931367642,0.0432972522910692,0.3451692815854852,-0.4022301871764241,0.0586319218240946,-0.2175324675324692,1.3019726858877374,-0.1431623931628614,0
2.670881436686925,1.1816009557945075,-0.2586202390489073,-0.3628168186398652,-0.2078431372548972,-0.1838534599728475,6.428571428566018,15.98415958413921,2.183511605908492,-0.1728520589730577,-0.1973355537035943,-0.1585466556564722,-1.1816009557945018,-0.1889250814332329,0.0389610389610097,1.0136570561456628,-0.2192307692308218,0
2.116181051860005,0.9649542015133502,-0.1420241139264245,-0.268681270739234,-0.2509803921568713,-0.148575305291729,5.332443257672437,14.03106315746033,1.5232481990831916,-0.0010167768174918,-0.3089092422993046,0.0495458298926518,-0.9649542015133452,-0.1563517915309486,-0.4577922077922071,1.456752655538886,-0.1136752136753037,0
0.8971962616823285,0.5639187574671475,-0.8445532066008189,-0.7572342679131672,-0.5019607843137012,-0.569538670284942,-12.595781041377183,-8.681618009732917,0.6998471949356128,-0.608032536858168,-0.7568692756023326,-0.5615194054500444,-0.5639187574671444,-0.5602605863192248,-0.957792207792227,1.077389984825423,-0.4991452991467273,0
-0.0930914421842701,-0.2608522500995601,-0.046381102000384,0.0238970909856935,-0.0274509803921538,0.043080054274081,1.1748998664875432,1.1944705123589412,-0.2293531252273869,0.0325368581596362,0.2139883430503665,0.3559042113955586,0.2608522500995535,0.0293159609120263,-0.191558441558437,1.4476479514414742,-0.2752136752143455,0
-0.2440901594283371,-0.784547988849065,-0.0833193467174966,0.0743110887236273,-0.1215686274509907,-0.0407055630936528,0.858477970626844,0.8495622113980644,-0.5739649275994998,0.0945602440264332,0.0557868442948912,0.3253509496284162,0.7845479888490536,-0.0521172638436639,-0.2207792207792325,1.8877086494689943,-0.0059829059831805,0
-0.1099505222649114,-0.2305854241338106,-0.0917569183128717,-0.0322400159159822,-0.1098039215686155,-0.0495251017639096,1.282376502000531,1.5017242898030063,-0.2051953721894741,-0.0020335536349836,0.1457119067450668,0.0082576383154548,0.2305854241338066,-0.0586319218241378,-0.1931818181818379,1.6115326251897315,-0.0350427350423894,0
3.2376763789629472,1.3034647550776668,-1.8400795964437044,-1.1285957381708582,-1.0117647058823338,-0.9643826322930868,-10.975300400524494,-6.212240301905383,2.663173979480503,-0.8063040162684401,-2.123230641130547,-0.8414533443435099,-1.3034647550776604,-0.9381107491856906,-1.0633116883116784,1.229135053110869,-1.0427350427355393,1
4.518585303280346,1.6320191158900863,-0.8993690083458079,-0.6274027151967809,-0.7686274509803512,-0.5013568521031333,14.796915887836915,-12.175801299354417,4.665939023502938,-0.3914590747331057,-0.706910907575189,-0.5185796862097479,-1.632019115890077,-0.5081433224756041,-1.3944805194805288,0.7192716236721828,-1.0388888888906769,1
-0.4894630749495958,1.6763839107925156,2.3398538627589462,-4.404815897223317,-2.517019607843032,-2.2913704206241263,-0.342456608811752,-0.368673999515542,5.391795095685127,-3.8669242501271057,-4.202331390501699,-2.7920231213873032,-1.676383910792512,-2.462280130293225,-1.6906818181817955,0.2367223065248224,-2.356384615386547,1
3.14000366501758,1.4496216646754303,-4.503343733325509,-2.1556550812676845,-2.054901960784224,-1.7140434192673155,-1.6468624833092116,-1.7848174814959532,3.393291130029875,-1.725470259278087,-1.6719400499542127,-1.6267547481420297,-1.449621664675423,-1.657980456026122,-1.2662337662337702,0.7921092564490511,-1.906410256412556,1
1.5763239875389543,1.2046993229789018,-0.4009547424143859,-0.4387847469757659,-0.3686274509803756,-0.3877204884667716,6.953938584772914,45.438991610583294,2.2673360983773936,-0.2887646161667587,-0.3613655287268173,-0.3468208092485471,-1.2046993229788954,-0.3811074918566817,-1.0909090909090728,1.1745068285282174,-0.2247863247873664,0
0.859813084112114,0.3970529669454491,-0.1611063798411746,-0.19907675344605,-0.1490196078431445,-0.1729986431479122,2.0307076101446824,2.8613077044663013,0.4518664047151349,-0.1799694966954796,-0.2781015820120573,-0.2402972749793462,-0.3970529669454348,-0.1368078175896121,-0.0389610389610471,0.1062215477995997,-0.9564102564111862,0
-0.4894630749495958,-0.9191557148546396,-0.4729769927848834,-0.4453606358422532,-0.3921568627450856,-0.3809362279511483,0.8284379172223157,0.6039742448752663,-0.6452739576511728,-0.4921199796644691,-0.378018318067003,-0.4442609413707701,0.9191557148546392,-0.3778501628664658,-0.1201298701298684,0.2640364188164515,-0.2683760683761794,0
0.3126259849735182,0.1449621664675404,-0.8570095539676232,-0.827356306304676,-0.2352941176470511,-0.6641791044776099,-3.590787716952116,-2.62809661406006,0.1450920468602286,-0.7625826131164168,-0.3388842631122974,-0.2469033856317025,-0.1449621664675407,-0.651465798045647,-0.625000000000014,0.4704097116842455,-0.7585470085481344,0
0.4843320505772912,0.0633213859020264,-0.2682686304114819,-0.2572178203999203,-0.5803921568627178,-0.260515603799207,3.039385847794384,4.606070189266879,0.0596667394309891,-0.2226741230299945,-0.7502081598662583,-0.5681255161023829,-0.063321385902026,-0.2605863192182765,-0.3198051948051957,0.3399089529590228,-0.3935897435912092,0
1.0617555433388526,0.5360414177618461,-0.2152975604591127,-0.2619930071568472,-0.3137254901960678,-0.3290366350068104,3.933911882505536,14.098311661312314,0.6557520192097915,-0.1281138790035612,-0.2148209825127652,-0.3459950454170062,-0.5360414177618442,-0.3257328990228018,-0.7224025974026148,0.8285280728374856,-0.1713675213687976,0
0.955286787612249,0.6188769414575834,-0.7484711095745025,-0.6766503710028875,-0.5764705882352741,-0.5284938941655394,-12.218958611470796,-8.113496099736361,0.7916757622062348,-0.6161667513980631,-0.6402997502072012,-0.6523534269198952,-0.6188769414575807,-0.5309446254071986,-0.5146103896103972,0.0971168437024911,-0.4329059829068108,0
0.022723107934805,-0.1429709279171636,-0.3796225579443034,-0.3563471039843478,-0.3647058823529318,-0.3449796472184404,2.4112149532683462,4.110579118366712,-0.1324310558102315,-0.3589222165734695,-0.3497085761853941,-0.4541701073492868,0.1429709279171621,-0.3420195439739656,-0.3944805194805287,0.1790591805764682,-0.2991452991453575,0
0.1213120762323185,-0.3373158104340891,-0.8470629621422859,-0.8853867454674896,-0.6509803921568458,-0.6377204884667496,-2.120160213616598,-2.099177912131237,-0.2875645783307904,-0.8449415353330064,-0.9200666111565704,-0.4946325350949628,0.3373158104340905,-0.6254071661237933,-0.4480519480519544,0.3247344461305085,-0.5017094017099692,0
0.3175737584753625,0.025089605734771,-0.10213451077983,-0.0865829662845738,-0.0823529411764616,-0.0725915875169589,0.8144192256329876,0.868385519867152,0.0213927090155099,-0.108795119471277,0.0308076602813194,0.0140379851362534,-0.0250896057347722,-0.0781758957654743,-0.3149350649350699,-0.2731411229135602,-0.2735042735043753,0
-0.0133773135421604,-0.6057347670250889,-0.3082475560052555,-0.2415338319470369,-0.26666666666665,-0.2835820895522563,1.338451268355896,2.246734680002464,-0.4696208979116649,-0.2592780884595772,0.8093255620291867,-0.4128819157720879,0.6057347670250814,-0.2833876221498709,0.0649350649350418,-0.02124430955992,-0.2508547008549846,0
0.7813817115632442,0.3767423337315848,-0.2317604880635492,-0.2568790140282929,-0.1843137254901883,-0.1129579375848171,2.497329773028239,3.128573253790296,0.4245070217565466,-0.2003050330452556,-0.2198168193181142,-0.1073492981007397,-0.3767423337315838,-0.1205211726384484,0.0941558441558373,0.1851289833078739,-0.2709401709411332,0
0.2723107934762218,-0.1135005973715689,0.5083486687795271,0.5846092350417093,0.4313725490195744,0.5189959294436931,0.4439252336447435,0.5142746732847769,-0.1069635450774855,0.5287239450940517,-0.0033305578680371,0.7134599504541801,0.1135005973715675,0.4918566775244403,-0.0340909090909213,0.0546282245826512,0.072222222221385,0
-0.3848268279274492,-0.3863002787733962,0.1384113510675864,0.2648307032741674,0.0509803921568639,0.1129579375847722,-0.0614152202932597,-0.039207953746364,-0.3235101506221233,0.1850533807829179,0.1981681931719209,0.2939719240297349,0.3863002787733954,0.1172638436481892,-0.3181818181818333,0.3581183611532399,-0.2987179487187207,0
-0.4894630749495958,-0.1700517722023091,-0.2253494928432378,-0.1875521176026452,-0.1960784313725221,-0.1316146540027149,-0.1214953271023163,-0.095927979863415,-0.1555701084188312,-0.2501270971021903,0.2805995004176957,-0.2353426919900883,0.1700517722023099,-0.1400651465798281,0.1022727272727276,-0.974203338391526,-0.2286324786322289,0
-0.2823895913505345,-0.2270011947431298,0.3462104746863453,0.4525613307172126,0.4784313725489922,0.4782903663500403,-0.0393858477980629,-0.0149010400292932,-0.2024303281670552,0.3894255210981221,0.2139883430503665,0.5028901734104176,0.2270011947431219,0.4788273615635345,0.2646103896103691,-0.0242792109256228,-0.1158119658119098,0
0.2371266263514028,0.2321784149741143,0.1678406484918431,0.1267054198942182,0.1254901960784356,0.1268656716417699,0.8831775700917458,1.1198193739438658,0.2434694026049693,0.1230299949161208,0.1515403830128145,0.3781998348472463,-0.2321784149741141,0.1107491856677585,-0.1769480519480585,0.3854324734445655,0.0747863247863398,0
2.6435770569910413,1.1230585424133877,-0.3295223493440574,-0.3958373864641196,-0.2470588235293849,-0.2106512890095025,6.827102803730971,16.938854243541797,1.9839918503965916,-0.233858668022365,-0.2697751873452577,-0.2229562345169164,-1.123058542413382,-0.2149837133550864,0.1753246753246586,0.7071320182093713,-0.1564102564108439,0
1.893897746014317,0.9307048984468352,0.2122674293746413,-0.0401631828393116,0.0980392156862817,0.0827679782903497,2.5767690253645186,4.252581468195844,1.435494433529822,0.0935434672089414,-0.1032472939229828,0.1668042939719261,-0.9307048984468308,0.0684039087947844,-0.3360389610389762,0.5978755690440688,0.0760683760679604,0
0.9074583104269468,0.5961768219832725,-0.3438613330082246,-0.3680342685407531,-0.3176470588235128,-0.3602442333785721,5.292389853132488,18.185908221956367,0.7531106745252354,-0.2389425521098219,-0.0491257285588169,-0.3517753922378218,-0.5961768219832698,-0.3420195439739656,-0.6769480519480399,1.0804248861911256,-0.550427350428691,0
-0.2028587135788941,-0.2907208283552355,0.3686274780817095,0.5004824774620918,0.3294117647058891,0.3945047489823513,0.078771695594178,0.1038493395763514,-0.2524921778359866,0.4199288256227747,0.58451290591231,0.6341866226259435,0.2907208283552322,0.4397394136807764,0.0746753246752945,0.3277693474962115,-0.2829059829057833,0
-0.297049660985953,-0.9398645957785752,-0.0800868025612442,0.1060363117634665,-0.039215686274529,-0.0457937584803476,0.4839786381827439,0.52373028133404,-0.6556064905770232,0.062023385866797,0.171523730221696,0.3443435177539275,0.939864595778573,-0.0553745928338798,-0.237012987013013,0.6949924127465601,-0.0017094017099692,0
-0.293384643577012,-0.5209080047789723,-0.0243222932239802,0.1006001403999359,-0.0352941176470426,0.0244233378561832,0.2616822429893213,0.2975994744284364,-0.4156297751582656,0.0681240467717271,0.490424646125112,0.0545004128819285,0.5209080047789678,0.0097719869706898,-0.0860389610389856,0.5068285280726796,-0.0465811965821155,0
1.3820780648708366,0.9705296694544104,-1.9681257079389105,-1.3903873421448036,-1.086274509803864,-1.0237449118045938,-2.176902536713848,-2.2665046820033936,1.537364476460774,-1.2506354855109374,-0.941715237302105,-1.1849710982658956,-0.9705296694544054,-0.9967426710098284,-0.9935064935065108,0.8072837632775653,-1.0700854700864908,1
1.2921018874839358,1.1569095977698194,-2.383562403698229,-1.5009021977269188,-0.3333333333333329,-1.0732700135685034,-1.0447263017340105,-1.1739202879422257,2.0969220694171877,-1.35638027452974,-0.3247293921718223,-0.3740710156895104,-1.1569095977698136,-1.0423452768730173,-1.1948051948052003,-0.02124430955992,-0.665811965812252,0
